review,rating,timestamp
"Apk bobrok. ""Program subsidi tepat"" gak guna.subsidinya apa masuk kantong siapa ya?? Setiap login buat barcode selalu nik password salah.padahal web lancar jaya.aneh.Oknum Mafianya banyak.Gak ada bener benernya.",1,2025-05-08 06:42:53
suka blank sandi dan nomor nik ktp tidak bisa di masukan kadang bisa kdang ga bisa malah bikin ribet bagi ortu yg mau isi minyak pakai mobil,1,2025-05-08 06:13:57
Mantabe ****,5,2025-05-08 05:22:56
jelas2 kendaraan mobil tapi aplikasi muncul R2. Akhirnya kebeli shell,1,2025-05-08 04:25:04
"mohon untuk aplikasinya di perbaiki kembali. niat ada aplikasi agar pengguna lebih mudah mengoprasikannya. tapi malah mempersulit. saya harus masuk di web via chrome agar dapat mengaksesnya. APK mypertamina tidak dapat digunakan sama sekali, kalau gitu mending di tiadakan saja APK tersebut ini agar pendapatan negara lebih banyak berkurang. daripada apk dibayar tapi tidak ada perbaikan/kemajuan sama sekali. apk bumn dan pemerintah harganya murah tapi cos mahal. bnyak yang dikorupsi dalam apk ini.",2,2025-05-08 04:00:24
ok,4,2025-05-08 03:52:14
"pendaftarannya susah, error mulu mau lewat apps, google chrome sama aja",1,2025-05-08 03:47:18
sangat buruk. pendaftaran ribet,1,2025-05-08 02:36:47
"aplikasi errror melulu udah punya akun gak bisa di buka padahal pas lebaran masih bisa di buka update malah tambah bugnya, mau buat akun baru ya sama gak bisa tolong di perbaiki kalau gini menyusahkan rakyat kecil, apalagi orang orang tua yang gak biasa pake hp model sekarang",1,2025-05-08 02:33:47
udh topup gopay saldonya ttp Rp. 0 dan g bisa digunain lgi,1,2025-05-08 01:57:20
mantap,5,2025-05-08 01:55:46
APLIKASI CACAT RIBET,1,2025-05-08 01:11:01
kereen,5,2025-05-07 23:44:06
good,5,2025-05-07 16:29:40
saya mau ambil kode QR tidak bisa selalu di bilang NIK tidak terdaftar padahal sudah bertahun tahun daftar dan sudah sering di gunakan kode nya sekarang mau ambil kode lagi malah tidak bisa,2,2025-05-07 13:55:22
Kapan pembayaran kk BRI kurang responsif dibanding kan menggunakan gopay,1,2025-05-07 13:26:02
"barcode tidak tersimpan di aplikasi, payah",1,2025-05-07 12:04:59
bagus,5,2025-05-07 11:52:48
tolong di perbaiki lagi jangan dipersulit lagi,1,2025-05-07 09:59:30
bagus,5,2025-05-07 09:59:00
"DAFTAR AKUN AJA SUSAHHH NYA...!!!!!!!!!!!! ,KESALAHAN SISTEM,MOHON COBA LAIN WAKTU.....KALAU BIKIN APLIKASI SETIDAKNYA DI PERMUDAH.!!!!!...DAFTAR AJA SUSAHHH NYA MINTA AMPUN..........",1,2025-05-07 09:41:35
"knapa si saya sudah berkali"" ga bisa klaim barcode, apa si masalah nya",3,2025-05-07 08:47:24
verygood,5,2025-05-07 08:44:50
aplikasi nya sekarang GK bisa di pake GK bisa buka liat barcode lagi cacat GK kyk bisa nya saya suka masuk kan nmr nik pasword sudah bener TPI salah terus malah muncul tulisan login gagal kasalahan nik dan pasword Mulu itu terus berulang ulang cacat bener giliran lewat Gogel bisa setan bener pake aplikasi mypertaminan aplikasi nya buruk sekali,1,2025-05-07 08:00:39
"Aplikasi Error, kenapa saya tidak bisa mendapatkan QR Code, sebelumnya saya bisa mendapatkan QR Code, setelah di Upgrade kq NIK saya tidak terdaftar, tolong perbaiki Sistemnya",1,2025-05-07 05:34:30
"aplikasi eror dan tidak berfungsi dengan baik,ribet mau masuk atau login ke subsidi tepat sering terjadi kesalahan padahal akun sudah terdaftar smoga di perbaiki",1,2025-05-07 04:33:23
"apk rusak, udah daftar tapi selalu, sistem dalam masalah. tolong apknya lebih ditinjau..!!!",1,2025-05-07 04:17:58
"MOBIL TIDAK TERDAFTAR, SAMPE PETUGAS SPBU NYA BINGUNG SAKING EROR NYA NIH APLIKASI GAJELAS",1,2025-05-07 03:27:22
jadi isi BBM lebih mudah,5,2025-05-07 02:28:12
selalu susah untuk login pdhl nik dan sandi tepat kadang bisa kadang ngga,3,2025-05-07 01:48:43
Baru pertama kali pake lumayan bagus sih,5,2025-05-07 01:41:29
"Gak bisa login... nomor hp atau pin salah, padahal udah sesuai. pake fitur lupa pin, gak masuk2 WA and SMS nya. hadeh, ruwet....",2,2025-05-07 00:32:35
Sangat memudahkan pembelian BBM setelah punya Barkod QR My Pertamina,4,2025-05-07 00:30:07
"kecewa sama Pertamina ini, ngurus blokir aja tanggapan nya lama bener",1,2025-05-06 23:12:49
"error Mulu,mau buat barcode ditolak padahal data sama foto STNK udah benar",1,2025-05-06 16:48:44
ribet pendaftaran nya sudah bolak balik mendaftar tidak bisa..,1,2025-05-06 15:42:40
siip,3,2025-05-06 15:22:25
Cek via McAfee ternyata data saya bocor di darkweb dari MyPertamina.,1,2025-05-06 13:56:00
korupssiii terbaik,1,2025-05-06 13:36:52
"barcode sering dicuri orang,jadi nunggu 6jam lagi baru bisa isi solar",5,2025-05-06 12:36:43
"untuk login susah, padahal nik & kode sudah benar",1,2025-05-06 11:38:10
"salah satu aplikasi yang doyan banget eror tapi di suruh download. mau daftar susah pasti eror, giliran buka web malah mental ke aplikasi. daftar lagi ke aplikasi eror lagi, ini hp ku yang rusak atau aplikasinya yang rusak gak update??",1,2025-05-06 11:04:25
"aplikasi gagal, masa pembayaran bisa doubel",1,2025-05-06 09:53:58
ok,5,2025-05-06 09:10:34
"Sekarang malah gak berfungsi dengan baik, gabisa buat log in, padahal udah aplikasih terbaru ,mohon di perbaiki aplikasinya karena terjdi kendala buat log in maupun buat akun baru ,saya tunggu ,terimahkasih.",3,2025-05-06 08:41:35
kode ottp di terima tapi ga bisa ngisi kode ottp nya... begini kah? aplikasi pemerintah?,2,2025-05-06 08:19:01
"verifikasi sulit, udah isi formulir,, kaktunya kirim formulir.. malah linknya GK aktif.",1,2025-05-06 05:33:48
"agak ribet, sampai sekarang saya tidak bisa melalakukan teransaksi melalu My Pertamina",1,2025-05-06 04:23:38
"Terlalu Bertele-tele cara daftar my Pertamina, unduh aplikasi, setelah di unduh tak bisa harus pakai chrome daftarnya....😇 jadi untuk apa di unduh aplikasi nya Boss......!!!!! Seharusnya di aplikasi my Pertamina itu sudah lengkap lah pitur pendaftaran nya ....!!! DISINI KITA MAU BELI BOSS, BUKAN MINTA.....JADI TOLONG DI PERMUDAH CARA PENDAFTARAN NYA.....",1,2025-05-06 03:37:10
"kebijakan busuk daftar 1 thun tetep aja ngak bisa kesalahan sistem dns vpn off semua masih aja ngak bisa...lewat web juga sama sistem eror,harus ke pom bensin terdekat baru bisa yang pastinya bayar...saya jadi bingung knp setiap momen jadi bisnis semua..",1,2025-05-06 03:36:53
"susah sekali aplikasinya dulu blm bisa , akhirnya gak jd daftar ngisinya pertamax terus, kondisi lagi minim pendapatan gini pengen ngisi pertalite . eh masih susah lagi, sudah punya akun mau daftar subsidi tepat mental di uplod foto ktp , itu terus berulang "" gak berlanjut ke proses berikutnya . tolong min permudah kita ..",1,2025-05-06 03:27:27
"Aplikasi apaan ini memasukkan kode OTP aja ga bisa, sistem bobrok yang sangat menyusahkan masyarakat 👎",1,2025-05-06 03:20:52
good,5,2025-05-06 03:10:21
aplikasi nya cacat untuk regristrasi sulit,1,2025-05-06 02:50:11
"daftar gagal terus, kode verifikasi ga bisa di masukkan. app sampah.",1,2025-05-06 02:27:25
keren 👍👍👍 sangat membantu saya yg profesi OJOL bisa isi Bbm di mana saja,5,2025-05-06 02:02:34
"Aplikasi sampah, gak berguna,",1,2025-05-06 00:28:05
ko kalau klik subsidi tepat ko gak mau ya,1,2025-05-05 18:41:21
aplikasih jelek susah,1,2025-05-05 13:51:18
"error Mulu kalo mau membuat akun subsidi tepat, udah ngikutin panduan tetep aja engga bisa, bikin akun kaya gini aja ribet banget, foto inilah itulah, aplikasi kan di buat untuk memudahkan gimana sih",1,2025-05-05 11:56:07
josss,5,2025-05-05 11:51:20
mantap,4,2025-05-05 11:10:56
"aplikasi bapuk parahhh.. udah pernah ada dan punya barcode subsidi tepat tiba2 error, pas buka aplikasi error, daftar lagi GK bisa, udah 2 kali klaim ke email masih di tolak padahal udah sesuai.. tolong dong admin..",1,2025-05-05 11:02:23
ok,5,2025-05-05 10:14:03
"tolong dipercepat barcode nya , terima kasih",5,2025-05-05 10:05:50
mantap,5,2025-05-05 08:51:01
oke,5,2025-05-05 08:40:41
buat apa ada aplikasinya kalau masih nyuruh di browser 😑,1,2025-05-05 08:26:05
kereenn online mantap,5,2025-05-05 08:06:16
ga bisa ketik otp,1,2025-05-05 07:05:02
bug input kode otp ga bisa,1,2025-05-05 06:02:34
"padahal sudah punya akun.. mlh keterangannya data nik dan paseword tidak cocok, ketika ganti pasword mlh data user tidak di temukan👎",1,2025-05-05 05:53:53
mantp,5,2025-05-05 05:12:40
eror terus,1,2025-05-05 05:04:48
ok,5,2025-05-05 04:21:24
"mantap jiwaku dan ragaku, selamat ya buat mypertaminaku",5,2025-05-05 03:44:00
"menyesal saya mendaonlod aplikasi ini, banyak pom bensin tida melayani dengan pembayaran ini sekali nya ada yang melayani harus pertamak tida bisa pertalite ,jujur saya klo beli pertamak GK yakin kalo itu pertamak takut nya oplosan .",1,2025-05-05 02:58:15
ga bisa masukin kode registrasi nya,1,2025-05-05 02:46:27
yg paling bagus literanya hanya di 31....wlw konsumen nga tau klw itu pd dioplos,4,2025-05-05 02:45:01
sangat 3 membantu,4,2025-05-05 02:13:42
Aplikasi My Pertamina Mantul Bosque,5,2025-05-05 01:42:52
"Mantap, tapi kalau bisa sesering mungkin ada bonusnya juga.",5,2025-05-05 01:19:31
"kak tolong perbaiki lagi aplikasinya kak , unit subsidinya kok gak bisa di geser sampai bawah ya kak",5,2025-05-05 01:06:00
makin hari makin ga guna aplikasinya.. masa setiap mau masuk sllu nik tidak terbaca.. kalo ga bisa berkualitas jangan bikin aplikasi yg buat rakyat susah.,1,2025-05-05 00:53:07
mmbantu sekali,5,2025-05-04 18:24:14
aplikasi gajelas,1,2025-05-04 16:50:00
"aplikasi burik,, registrasi minta kirim kode ke whatsapp, kode ny di kirim malah gak bisa di masukin kode ny ke kolom ny,.",1,2025-05-04 16:20:35
mantap,5,2025-05-04 14:21:15
"aplikasi eror terus,, padahal udh terdaftar 1 thn bgitu masuk gak bisa / user tidak di temukan.. aplikasi apa ini bikin susah",1,2025-05-04 14:05:24
semoga bermanfaat bagi masyarakat menengah ke bawah,5,2025-05-04 12:16:50
aplikasi telo,1,2025-05-04 12:08:28
good aplication,5,2025-05-04 11:55:08
aplikasi selalu errorr,1,2025-05-04 11:43:56
Kadang aneh minta bpkb sedangkan mayoritas Pembeli mobil di Indonesia itu nyicil,1,2025-05-04 11:24:02
beli kendaraan bekas disuruh buat surat keluhan dan harus nunggu 14 hari luar binaza Pertamina rakyat makin dipersulit,1,2025-05-04 09:59:07
sangat menbantu,5,2025-05-04 09:53:12
ok,5,2025-05-04 09:47:17
TOLONG DI PERBAIKI! Bisa masuk tp saat mau ngetik kode verifikasi tidak bisa.,1,2025-05-04 08:26:12
good,5,2025-05-04 06:58:24
Sangat membantu dan puas,5,2025-05-04 06:55:40
"kode otp nya ga bisa di isi parah, gak mau keluar angka",1,2025-05-04 06:09:20
"aplikasi paling sampah, wajib download tp gk bisa daftar. sampah!!!",1,2025-05-04 05:59:24
susah banget daftarnya,1,2025-05-04 05:34:42
mempersulit diri,1,2025-05-04 05:09:22
isi full tak biso,5,2025-05-04 04:41:56
efektif dn sangat membantu,5,2025-05-04 04:20:51
bagus sih,5,2025-05-04 02:23:38
"sudah beberapa kali daftar, selalu sistem sibuk cobala beberapa saat lagi, gimanani mau pergi beli di pertamina di suruh daftar di my pertamina, sekali daftar sistem sibuk, woe mau kau apasie",1,2025-05-04 01:57:45
hapus saja apk GK bermutu. disuruh buat barcode TPI selalu gagal... bikin emosi saja.,1,2025-05-04 01:09:15
"kenapa untuk masuk ke akun user tidak ditemukan terus, sandi udah benar. mau lupa sandi aja juga tidak bisa",3,2025-05-04 00:28:46
perdana menggunakan my Pertamina..via non tunai. ternyata. mudah dan lancar luncur..,5,2025-05-04 00:23:03
aplikasi terbaik di indonesia dengan QR code yang setiap kali login dengan NIK selalu Error salah nik dan password kacau web dan aplikasinya tapi tetap diberlakukan untuk pengisian BBM pertalite. selamat dan suksess selalu untuk pertamina.,5,2025-05-03 19:03:12
Apa emang sekarang tidak ada lagi riwayat pembelian BBM. Atau oknum pengisian BBMnya berbuat curang.,3,2025-05-03 15:30:14
pas saya sudah mengasih semua data ke subsidi tepat tapi tulisannya menunggu verivikasi terus,1,2025-05-03 14:28:22
"Ulasan banyak yang buruk kok. bisa rating 4,3 🤣🤣 aplikasi 💩💩💩",1,2025-05-03 12:45:03
"lumayan baik,, cuman sedikit kendala dalam pendaftaran",5,2025-05-03 11:09:27
"mau buka pin klaim gak bisa2, bikin ribet aja",1,2025-05-03 10:25:36
banyak tingkah ni apps in.lupa pin login susidi tepat ga bisa.udah klik lupa pin sama udah insert no KTP.data tidak di tmukan.tadi jadi pa buka di email klik reset pin eh malah link sudah kadaluarsa.. in bukan nya mempermudah malah bikin pusing.cacat apps,1,2025-05-03 08:46:46
ok,5,2025-05-03 04:53:47
"Min, tolong diperbaiki bug sistemnya kalau sudah teratasi bintang 🌟 5. kendala saya login di komputer NIK sama Pasword bisa, ketika ingin login di hp aplikasi my pertamina Nik atau password salah padahal saya cocokkan dan saya tulis pelan dan dipastikan sudah sama tetap tidak bisa, dan sudah dicoba di 3 HP terimakasih",2,2025-05-03 04:48:40
pelayanan mantap,5,2025-05-03 04:48:40
lemot,3,2025-05-03 04:16:41
"setelah aplikasi diperbarui dan kembali masuk ke aplikasi barcode malah menghilang jadi blank hitam, sisa kuota 0 liter...",1,2025-05-03 03:36:57
menu kurang lengkap,3,2025-05-03 02:24:22
aplikasi ngak niat susah untuk daftarnya,1,2025-05-03 01:44:32
"aplikasi sering tidak bisa digunakan nyangkut dilogo MYPertamina,mau pembayaran jadi tidak bisa",1,2025-05-03 01:31:46
mantap,5,2025-05-03 01:19:38
solar jangan langkah .,5,2025-05-03 00:47:25
"Aplikasi ribet sdh punya kode qr mau lihat saja di subsidi tepat harus isi data, lagi, mana gk bisa bisa masuk lagi",1,2025-05-02 22:42:37
"saya kasih bintang 1 (satu) untuk di perhatikan dan di kembangkan, my Pertamina seharusnya bisa menampilkan kode barcode subsidi tepat, kuota perhari berapa liter dan sisanya jelas berkurang berapa dari SPBU sampai pengguna yg menerima subsidi agar tidak disalah gunakan, dan Pertamina juga bisa memantau SPBU nakal, bentuk pembayaran fleksibel saat pembayaran. semoga ini jadi perhatian my Pertamina.",1,2025-05-02 16:22:53
ok punya,5,2025-05-02 14:52:25
"apk rusak, login gak bisa, padahal nik & sandi sudah benar.",1,2025-05-02 13:17:19
"buat susah orang saja, padahal akun udah di buat,tapi ga bisa masuk. nik KTP ga terbaca.",1,2025-05-02 12:31:22
"app ga jelas, ngetik otp aja ga bisa gimana bisa login kalau buat ngetik otp aja dipersulit",1,2025-05-02 12:22:48
bagussss,5,2025-05-02 09:33:00
dibuka pun gak bisa aplikasinya,1,2025-05-02 09:30:59
aplikasi tidak bisa registrasi atau tidak bisa di gunakan,2,2025-05-02 08:12:34
Mantap,5,2025-05-02 07:42:01
"please make the use of cpu, gpu, battery and ram efficient in the background and when active on my smartphone!",4,2025-05-02 07:25:56
sistem eror mulu dah,1,2025-05-02 06:51:08
"pelayannya jelek bangett kaya kita minta aja,. padahal beli.",1,2025-05-02 06:19:35
Bagus,5,2025-05-02 05:59:11
Tolong ini kenapa saat daftar subsidi tepat kok roda dua padahal saya daftarin mobil(roda 4) ini kenapa tolong,2,2025-05-02 04:49:37
dibikin jadi ribet mau daftar subsidi gagal terus apakah rakyat kecil harus dipersulit?,1,2025-05-02 04:36:33
good,5,2025-05-02 04:05:06
"yg mengalami kendala error saat pengajuan qr coba cek email, percuma nanya ke spbu di cuekin",1,2025-05-02 03:39:08
"padahal sudah punya akun, suruh masukin ktp dan pasword, dan suruh masukin kode otp, pas di masukin selalu salah, padahal sesuai malah sampai berapa kali gagal terus inget gan, kalau mempersulit orang niscaya akan di persulit kembali",1,2025-05-02 02:12:40
tolong dong itu mau buka barkot selalu muat ulang,1,2025-05-01 16:06:48
oke banget,5,2025-05-01 15:57:37
simple dan usefull,5,2025-05-01 13:44:16
baru download belum ketemu berkasq yg lama,3,2025-05-01 12:52:24
pertamax jangan di campur lagi ya sama pertalie😀,4,2025-05-01 12:02:06
My Pertamina tetap terbaik,5,2025-05-01 10:50:26
ok,5,2025-05-01 09:55:14
"kalau masih belum siap buat apk dan aturan, jangan sok Sok an membuat, masak Nik dan pasword sudah benar tiba2 tidak bisa masuk kan gila, tolonglah kalau mau buat aturan dan apk jangan mempersulit masyarakat",1,2025-05-01 09:20:44
"sistem eror waktu pengiriman dokumen, kenapa kalau aplikasi dari pemerintah mesti tidak ada efaluasi atau perbaikan nya sangat lambat. tolong segera di perbaiki untuk mempermudah bagi pengguna nya terlebih buat masyarakat kalangan kebawah",1,2025-05-01 09:14:06
password dan sandi salah terus gak bisa login padahal udah bener. udah 3 minggu gaada email pemberitahuan pin.,1,2025-05-01 08:50:00
Banyak bug,1,2025-05-01 05:09:05
bintang 5,5,2025-05-01 04:08:50
"aplikasi berat gbsa di buka, jgn sok2 an pakai digital kalau sistem gk siap",1,2025-05-01 03:52:56
bikin banyak kerjaan....,1,2025-05-01 03:25:40
👍,4,2025-05-01 03:00:17
"ini tim IT sama developernya kerjaannya apasih, bikin aplikasi gini aja banyak masalahnya, mau servernya ato aplikasinya sama aja problematik. heran, jangan2 bukan cuman bbm yang dioplos, duit pengembangan juga dikorupsi nih.",1,2025-05-01 02:32:09
Sekelas pertamina punya IT tolol. Bikin app begini aja mempersulit. Giliran oplos pertalite jadi Pertamax aja gampang banget. Kalau otak udh mikirnya korup ya begini. Semuajya ribet . Termasuk appnya . Duit aja banyak buat app begini aja ga becus.,1,2025-05-01 02:02:24
"Ga Ada Metode pembayaran dari DANA,,, Uninstal Aja,,, masih kurang canggih",1,2025-04-30 21:18:32
Terimakasih Banyak Sudah Membantu 🙏,5,2025-04-30 16:04:37
"Jelek dan PARAH. saat program awal muncul saya daftar dengan harapan dapet Pertalite, Namun di Tolak Karna Data PALSU ( saya bingung Unit kredit 4 tahun di OLX di bilang Palsu.) minta di perbaharui. dan saya coba daftar lagi yang ke 2! juga di TOLAK dengan alasan wana Plat nomer tidak SESUAI foto dan Stnk ( DATA BASE kurang Telat up date) dan coba pendaftaran ke 3 harus ada BPKB. unit ktedit bagaimana ada BPKB. jadi saya nunggu lunas baru bs daftar stellh LUNAS. SENGSARAKAN Rakyat.",1,2025-04-30 15:27:51
"maaf rating 1 dulu ya, saya sudah coba daftar tapi ""dalam gangguan"" melulu jadinya saya uninstal dan kembali ke jalan SPBU yang benar 🙏 untuk admin semoga sehat-sehat ya dan untuk para pembaca mohon bersabar jika aplikasi sedang bermasalah, Terimakasih salam anti oplos 👋🏻",1,2025-04-30 13:38:27
apk kocak solusi kok suruh telpon 135 bayar bayar bayar!!!,1,2025-04-30 13:03:55
sangat membantu,5,2025-04-30 11:53:41
sangat jelek dan merepotkan..tolong dong perbaiki..login saja tidak bisa,1,2025-04-30 11:20:25
"ribet bertransaksi harus pakai barcode ketika tidak jadi atau batal karena hal teknis , konsumen harus nunggu 2 jam untuk bisa bertransaksi pertalite subsidi kan membagongkan",1,2025-04-30 11:14:25
sangat berguna,5,2025-04-30 10:42:56
"ini gimana ya,saya udah daftar bikin barcode,, barcode hilang, saya mau buka barcode lagi salah Mulu nik nya knapa ya",2,2025-04-30 10:32:26
"aplikasi menyusahkan,semakin kesini semaksin parah,lemotttt merugikan",1,2025-04-30 10:17:43
mantap 👍👍👍,5,2025-04-30 09:43:44
"padahal aku fotoin stnk langsung, tapi ditolak karna selalu dibilang apknya dari galeri, kan gk jelas",1,2025-04-30 09:26:13
sangat mudah,5,2025-04-30 07:06:35
aduh parah bumn,1,2025-04-30 07:00:52
"apa kegunaan aplikasi ini? gak ada manfaatnya bikin tambah antri dan lama yg iya,",1,2025-04-30 06:05:52
mantull,5,2025-04-30 05:25:12
mantaappp,5,2025-04-30 03:33:22
Ok mantap,5,2025-04-30 03:08:17
"registrasi dipersulit, kecewa banget.. udah coba berkali-kali ttp aja ga bisa!..berasa jadi orang asing disini",1,2025-04-30 02:48:21
